x,logf,std::log,ulp_error
4.19652e-38,-86.064,-86.064,0.86947
4.20827e-38,-86.0612,-86.0612,0.243362
4.22002e-38,-86.0584,-86.0584,0.377513
4.23178e-38,-86.0556,-86.0556,1.03602
4.24353e-38,-86.0528,-86.0528,0.44356
4.25529e-38,-86.0501,-86.0501,0.874174
4.26704e-38,-86.0473,-86.0473,0.287737
4.2788e-38,-86.0446,-86.0446,0.713231
4.29055e-38,-86.0418,-86.0418,0.110809
4.30231e-38,-86.0391,-86.0391,0.509351
4.31406e-38,-86.0364,-86.0364,0.130711
4.32582e-38,-86.0336,-86.0336,0.219405
4.33757e-38,-86.0309,-86.0309,0.520402
4.34933e-38,-86.0282,-86.0282,0.207482
4.36108e-38,-86.0255,-86.0255,0.0220645
4.37284e-38,-86.0228,-86.0228,0.203887
4.38459e-38,-86.0201,-86.0201,0.332873
4.39635e-38,-86.0175,-86.0175,0.403949
4.4081e-38,-86.0148,-86.0148,0.412086
4.41986e-38,-86.0121,-86.0121,0.352292
4.43161e-38,-86.0095,-86.0095,0.219616
4.44337e-38,-86.0068,-86.0068,1.00915
4.45512e-38,-86.0042,-86.0042,0.283991
4.46688e-38,-86.0015,-86.0015,0.33537
4.47863e-38,-85.9989,-85.9989,0.862434
4.49039e-38,-85.9963,-85.9963,1.28426
4.50214e-38,-85.9937,-85.9937,0.620671
4.5139e-38,-85.9911,-85.9911,0.834301
4.52565e-38,-85.9885,-85.9885,0.953097
4.53741e-38,-85.9859,-85.9859,0.0600618
4.54916e-38,-85.9833,-85.9833,0.177327
4.56092e-38,-85.9807,-85.9807,0.564421
4.57267e-38,-85.9781,-85.9781,0.192934
4.58443e-38,-85.9756,-85.9756,0.671567
4.59618e-38,-85.973,-85.973,1.02797
4.60794e-38,-85.9705,-85.9705,0.225746
4.61969e-38,-85.9679,-85.9679,0.292441
4.63145e-38,-85.9654,-85.9654,0.191875
4.6432e-38,-85.9628,-85.9628,0.943603
4.65496e-38,-85.9603,-85.9603,0.535402
4.66671e-38,-85.9578,-85.9578,0.0369645
4.67847e-38,-85.9553,-85.9553,0.222298
4.69022e-38,-85.9528,-85.9528,0.309014
4.70198e-38,-85.9502,-85.9503,0.219044
4.72549e-38,-85.9453,-85.9453,0.492625
4.749e-38,-85.9403,-85.9403,0.0105158
4.77251e-38,-85.9354,-85.9354,0.259326
4.79602e-38,-85.9305,-85.9304,0.34847
4.81953e-38,-85.9256,-85.9256,0.711975
4.84304e-38,-85.9207,-85.9207,0.108643
4.86655e-38,-85.9158,-85.9158,0.159468
4.89006e-38,-85.911,-85.911,0.486537
4.91357e-38,-85.9062,-85.9062,0.171731
4.93708e-38,-85.9015,-85.9015,0.200598
4.96059e-38,-85.8967,-85.8967,0.515347
4.9841e-38,-85.892,-85.892,0.196206
5.00761e-38,-85.8873,-85.8873,0.0208741
5.03112e-38,-85.8826,-85.8826,0.0728486
5.05463e-38,-85.8779,-85.8779,0.000524728
5.07814e-38,-85.8733,-85.8733,0.790719
5.10165e-38,-85.8687,-85.8687,0.36238
5.12516e-38,-85.8641,-85.8641,0.732028
5.14867e-38,-85.8595,-85.8595,0.859717
5.17218e-38,-85.8549,-85.8549,0.720316
5.19569e-38,-85.8504,-85.8504,0.289036
5.21919e-38,-85.8459,-85.8459,0.541426
5.2427e-38,-85.8414,-85.8414,0.453362
5.26621e-38,-85.8369,-85.8369,1.00105
5.28972e-38,-85.8325,-85.8325,0.160994
5.31323e-38,-85.828,-85.828,0.0899595
5.33674e-38,-85.8236,-85.8236,0.225322
5.36025e-38,-85.8192,-85.8192,0.0842784
5.38376e-38,-85.8148,-85.8148,0.464646
5.40727e-38,-85.8105,-85.8105,0.34445
5.43078e-38,-85.8061,-85.8062,0.702005
5.45429e-38,-85.8018,-85.8018,0.484096
5.4778e-38,-85.7975,-85.7975,0.765018
5.50131e-38,-85.7932,-85.7932,0.415133
5.52482e-38,-85.789,-85.789,0.485721
5.54833e-38,-85.7847,-85.7847,0.903148
5.57184e-38,-85.7805,-85.7805,0.700422
5.59535e-38,-85.7763,-85.7763,0.80487
5.61886e-38,-85.7721,-85.7721,0.249555
5.64237e-38,-85.7679,-85.7679,0.0372566
5.66588e-38,-85.7638,-85.7638,0.0224558
5.68939e-38,-85.7596,-85.7596,0.223137
5.7129e-38,-85.7555,-85.7555,0.71981
5.73641e-38,-85.7514,-85.7514,0.563787
5.75992e-38,-85.7473,-85.7473,0.354188
5.78343e-38,-85.7432,-85.7432,0.455802
5.80694e-38,-85.7392,-85.7392,0.276665
5.83045e-38,-85.7351,-85.7351,0.139287
5.85396e-38,-85.7311,-85.7311,0.313635
5.87747e-38,-85.7271,-85.7271,0.347486
5.90098e-38,-85.7231,-85.7231,0.105772
5.92449e-38,-85.7191,-85.7191,0.944546
5.948e-38,-85.7152,-85.7152,0.152672
5.97151e-38,-85.7112,-85.7112,0.202166
5.99502e-38,-85.7073,-85.7073,0.779972
6.01853e-38,-85.7034,-85.7034,0.222161
6.04204e-38,-85.6995,-85.6995,0.224283
6.06555e-38,-85.6956,-85.6956,0.241927
6.08906e-38,-85.6917,-85.6917,0.709553
6.11257e-38,-85.6879,-85.6879,0.385021
6.13608e-38,-85.6841,-85.684,0.552622
6.15959e-38,-85.6802,-85.6802,0.22784
6.1831e-38,-85.6764,-85.6764,0.106097
6.20661e-38,-85.6726,-85.6726,0.521307
6.23012e-38,-85.6688,-85.6688,0.0795567
6.25363e-38,-85.6651,-85.6651,0.240498
6.27714e-38,-85.6613,-85.6613,0.413013
6.30065e-38,-85.6576,-85.6576,0.575862
6.32416e-38,-85.6539,-85.6539,0.260177
6.34767e-38,-85.6501,-85.6501,0.907587
6.37118e-38,-85.6464,-85.6464,0.352977
6.39469e-38,-85.6428,-85.6428,0.4169
6.4182e-38,-85.6391,-85.6391,0.415142
6.44171e-38,-85.6354,-85.6354,0.345295
6.46522e-38,-85.6318,-85.6318,0.148401
6.48873e-38,-85.6282,-85.6282,0.0910936
6.51224e-38,-85.6245,-85.6246,0.0512435
6.53575e-38,-85.6209,-85.6209,0.719647
6.55926e-38,-85.6174,-85.6174,0.0840372
6.58277e-38,-85.6138,-85.6138,0.132278
6.60628e-38,-85.6102,-85.6102,0.147638
6.62979e-38,-85.6067,-85.6067,0.232413
6.6533e-38,-85.6031,-85.6031,0.260678
6.67681e-38,-85.5996,-85.5996,0.925529
6.70032e-38,-85.5961,-85.5961,0.215462
6.72383e-38,-85.5926,-85.5926,0.108165
6.74734e-38,-85.5891,-85.5891,0.374846
6.77085e-38,-85.5856,-85.5856,0.711651
6.79436e-38,-85.5821,-85.5821,0.599897
6.81787e-38,-85.5787,-85.5787,0.636265
6.84138e-38,-85.5752,-85.5752,0.441771
6.86489e-38,-85.5718,-85.5718,0.795116
6.8884e-38,-85.5684,-85.5684,0.685717
6.91191e-38,-85.565,-85.565,0.103096
6.93542e-38,-85.5616,-85.5616,0.0368872
6.95893e-38,-85.5582,-85.5582,0.476826
6.98244e-38,-85.5548,-85.5548,0.412752
7.00595e-38,-85.5515,-85.5515,0.16539
7.02946e-38,-85.5481,-85.5481,0.732442
7.05297e-38,-85.5448,-85.5448,0.0963938
7.07648e-38,-85.5415,-85.5415,0.0832939
7.09999e-38,-85.5381,-85.5381,0.183718
7.1235e-38,-85.5348,-85.5348,0.112134
7.14701e-38,-85.5315,-85.5315,0.019678
7.17052e-38,-85.5283,-85.5283,0.430222
7.19403e-38,-85.525,-85.525,0.52888
7.21754e-38,-85.5217,-85.5217,0.877611
7.24105e-38,-85.5185,-85.5185,0.637405
7.26456e-38,-85.5152,-85.5152,0.241406
7.28806e-38,-85.512,-85.512,0.272769
7.31158e-38,-85.5088,-85.5088,0.1307
7.33508e-38,-85.5056,-85.5056,0.363887
7.35859e-38,-85.5024,-85.5024,0.923529
7.3821e-38,-85.4992,-85.4992,0.158964
7.40561e-38,-85.496,-85.496,0.0680276
7.42912e-38,-85.4928,-85.4928,0.635822
7.45263e-38,-85.4897,-85.4897,0.496452
7.47614e-38,-85.4865,-85.4865,0.681144
7.49965e-38,-85.4834,-85.4834,0.142337
7.52316e-38,-85.4802,-85.4802,0.0986018
7.54667e-38,-85.4771,-85.4771,0.0595366
7.57018e-38,-85.474,-85.474,0.25157
7.59369e-38,-85.4709,-85.4709,0.826829
7.6172e-38,-85.4678,-85.4678,0.658424
7.64071e-38,-85.4647,-85.4647,0.261386
7.66422e-38,-85.4617,-85.4617,0.0597249
7.68773e-38,-85.4586,-85.4586,0.385843
7.71124e-38,-85.4556,-85.4556,0.394377
7.73475e-38,-85.4525,-85.4525,0.607077
7.75826e-38,-85.4495,-85.4495,0.3976
7.78177e-38,-85.4464,-85.4464,1.01548
7.80528e-38,-85.4434,-85.4434,0.384511
7.82879e-38,-85.4404,-85.4404,0.423468
7.8523e-38,-85.4374,-85.4374,0.394693
7.87581e-38,-85.4344,-85.4344,0.559576
7.89932e-38,-85.4315,-85.4315,0.126255
7.92283e-38,-85.4285,-85.4285,0.632484
7.94634e-38,-85.4255,-85.4255,0.00313864
7.96985e-38,-85.4226,-85.4226,0.208
7.99336e-38,-85.4196,-85.4196,0.290756
8.01687e-38,-85.4167,-85.4167,0.221285
8.04038e-38,-85.4138,-85.4138,0.0429403
8.06389e-38,-85.4108,-85.4108,0.274301
8.0874e-38,-85.4079,-85.4079,0.312584
8.11091e-38,-85.405,-85.405,0.217271
8.13442e-38,-85.4021,-85.4021,0.848343
8.15793e-38,-85.3992,-85.3992,0.425726
8.18144e-38,-85.3964,-85.3964,0.388765
8.20495e-38,-85.3935,-85.3935,0.285567
8.22846e-38,-85.3906,-85.3906,0.258488
8.25197e-38,-85.3878,-85.3878,0.301386
8.27548e-38,-85.3849,-85.3849,0.408174
8.29899e-38,-85.3821,-85.3821,0.572816
8.3225e-38,-85.3793,-85.3793,0.789326
8.34601e-38,-85.3764,-85.3764,0.0517704
8.36952e-38,-85.3736,-85.3736,0.354264
8.39303e-38,-85.3708,-85.3708,0.68222
8.41654e-38,-85.368,-85.368,0.0561118
8.44005e-38,-85.3652,-85.3652,0.564763
8.46356e-38,-85.3625,-85.3625,0.848774
8.48707e-38,-85.3597,-85.3597,0.25631
8.51058e-38,-85.3569,-85.3569,0.686923
8.53409e-38,-85.3542,-85.3542,0.100487
8.5576e-38,-85.3514,-85.3514,0.525981
8.58111e-38,-85.3487,-85.3487,0.0764414
8.60462e-38,-85.3459,-85.3459,0.322101
8.62813e-38,-85.3432,-85.3432,0.317961
8.65164e-38,-85.3405,-85.3405,0.0321544
8.67515e-38,-85.3378,-85.3378,0.333152
8.69866e-38,-85.3351,-85.3351,0.394732
8.72217e-38,-85.3324,-85.3324,0.165186
8.74568e-38,-85.3297,-85.3297,0.0166366
8.76919e-38,-85.327,-85.327,0.145622
8.7927e-38,-85.3243,-85.3243,0.216699
8.81621e-38,-85.3216,-85.3216,0.224836
8.83972e-38,-85.319,-85.319,0.165042
8.86323e-38,-85.3163,-85.3163,0.0323659
8.88674e-38,-85.3137,-85.3137,0.821896
8.91025e-38,-85.311,-85.311,0.471241
8.93376e-38,-85.3084,-85.3084,0.14812
8.95727e-38,-85.3058,-85.3058,0.675184
8.98078e-38,-85.3031,-85.3031,1.09701
9.00429e-38,-85.3005,-85.3005,0.433421
9.0278e-38,-85.2979,-85.2979,0.647051
9.05131e-38,-85.2953,-85.2953,0.765847
9.07482e-38,-85.2927,-85.2927,0.247312
9.09833e-38,-85.2901,-85.2901,0.364577
9.12184e-38,-85.2876,-85.2876,0.377171
9.14535e-38,-85.285,-85.285,0.00568393
9.16886e-38,-85.2824,-85.2824,0.484316
9.19237e-38,-85.2799,-85.2799,0.840725
9.21588e-38,-85.2773,-85.2773,0.0384959
9.23939e-38,-85.2748,-85.2748,0.10519
9.2629e-38,-85.2722,-85.2722,0.00462492
9.28641e-38,-85.2697,-85.2697,0.756353
9.30992e-38,-85.2672,-85.2672,0.348152
9.33343e-38,-85.2646,-85.2646,0.224215
9.35694e-38,-85.2621,-85.2621,0.0350472
9.38044e-38,-85.2596,-85.2596,0.121764
9.40395e-38,-85.2571,-85.2571,0.0317934
9.45097e-38,-85.2521,-85.2521,0.305374
9.49799e-38,-85.2472,-85.2472,0.176735
9.54501e-38,-85.2422,-85.2422,0.446576
9.59203e-38,-85.2373,-85.2373,0.535721
9.63905e-38,-85.2324,-85.2324,0.524725
9.68607e-38,-85.2275,-85.2275,0.295893
9.73309e-38,-85.2227,-85.2227,0.0277822
9.78011e-38,-85.2179,-85.2179,0.299287
9.82713e-38,-85.2131,-85.2131,0.344029
9.87415e-38,-85.2083,-85.2083,0.0133478
9.92117e-38,-85.2036,-85.2036,0.328097
9.96819e-38,-85.1988,-85.1988,0.383457
1.00152e-37,-85.1941,-85.1941,0.208125
1.00622e-37,-85.1894,-85.1894,0.114402
1.01093e-37,-85.1848,-85.1848,0.187775
1.01563e-37,-85.1801,-85.1801,0.589001
1.02033e-37,-85.1755,-85.1755,0.17513
1.02503e-37,-85.1709,-85.1709,0.544778
1.02973e-37,-85.1663,-85.1663,0.672466
1.03444e-37,-85.1618,-85.1618,0.533065
1.03914e-37,-85.1573,-85.1573,0.101786
1.04384e-37,-85.1527,-85.1527,0.354176
1.04854e-37,-85.1482,-85.1482,0.266112
1.05324e-37,-85.1438,-85.1438,0.813795
1.05794e-37,-85.1393,-85.1393,0.0262561
1.06265e-37,-85.1349,-85.1349,0.27721
1.06735e-37,-85.1305,-85.1305,0.0380716
1.07205e-37,-85.1261,-85.1261,0.102972
1.07675e-37,-85.1217,-85.1217,0.277395
1.08145e-37,-85.1173,-85.1173,0.1572
1.08616e-37,-85.113,-85.113,0.514755
1.09086e-37,-85.1087,-85.1087,0.671346
1.09556e-37,-85.1044,-85.1044,0.577768
1.10026e-37,-85.1001,-85.1001,0.241237
1.10496e-37,-85.0958,-85.0958,0.298471
1.10967e-37,-85.0916,-85.0916,0.715898
1.11437e-37,-85.0874,-85.0874,0.513172
1.11907e-37,-85.0831,-85.0831,0.61762
1.12377e-37,-85.079,-85.079,0.062305
1.12847e-37,-85.0748,-85.0748,0.224507
1.13318e-37,-85.0706,-85.0706,0.222673
1.13788e-37,-85.0665,-85.0665,0.0358866
1.14258e-37,-85.0624,-85.0624,0.532559
1.14728e-37,-85.0583,-85.0583,0.751038
1.15198e-37,-85.0542,-85.0542,0.166938
1.15669e-37,-85.0501,-85.0501,0.268551
1.16139e-37,-85.046,-85.046,0.463915
1.16609e-37,-85.042,-85.042,0.0479638
1.17079e-37,-85.038,-85.038,0.500886
1.17549e-37,-85.034,-85.034,0.160236
1.1802e-37,-85.03,-85.03,0.0814783
1.1849e-37,-85.026,-85.026,0.757295
1.1896e-37,-85.022,-85.022,0.339923
1.1943e-37,-85.0181,-85.0181,0.389417
1.199e-37,-85.0142,-85.0142,0.592722
1.20371e-37,-85.0102,-85.0102,0.409412
1.20841e-37,-85.0063,-85.0063,0.411533
1.21311e-37,-85.0025,-85.0025,0.429177
1.21781e-37,-84.9986,-84.9986,0.522302
1.22251e-37,-84.9947,-84.9947,0.572271
1.22722e-37,-84.9909,-84.9909,0.739872
1.23192e-37,-84.9871,-84.9871,0.0405898
1.23662e-37,-84.9833,-84.9833,0.293347
1.24132e-37,-84.9795,-84.9795,0.708557
1.24602e-37,-84.9757,-84.9757,0.266807
1.25073e-37,-84.9719,-84.9719,0.0532477
1.25543e-37,-84.9682,-84.9682,0.225762
1.26013e-37,-84.9644,-84.9644,0.763113
1.26483e-37,-84.9607,-84.9607,0.0729263
1.26953e-37,-84.957,-84.957,0.720337
1.27424e-37,-84.9533,-84.9533,0.165726
1.27894e-37,-84.9496,-84.9496,0.604151
1.28364e-37,-84.946,-84.9459,0.602393
1.28834e-37,-84.9423,-84.9423,0.158045
1.29304e-37,-84.9387,-84.9386,0.335652
1.29775e-37,-84.935,-84.935,0.0961568
1.30245e-37,-84.9314,-84.9314,0.136007
1.30715e-37,-84.9278,-84.9278,0.532397
1.31185e-37,-84.9242,-84.9242,0.103213
1.31655e-37,-84.9206,-84.9206,0.0549728
1.32126e-37,-84.9171,-84.9171,0.334888
1.32596e-37,-84.9135,-84.9135,0.0451625
1.33066e-37,-84.91,-84.91,0.0734273
1.33536e-37,-84.9064,-84.9064,0.738279
1.34006e-37,-84.9029,-84.9029,0.0282114
1.34477e-37,-84.8994,-84.8994,0.079085
1.34947e-37,-84.8959,-84.8959,0.562096
1.35417e-37,-84.8925,-84.8925,0.524401
1.35887e-37,-84.889,-84.889,0.787147
1.36357e-37,-84.8855,-84.8855,0.449014
1.36828e-37,-84.8821,-84.8821,0.254521
1.37298e-37,-84.8787,-84.8787,0.607866
1.37768e-37,-84.8752,-84.8752,0.498466
1.38238e-37,-84.8718,-84.8718,0.084154
1.38708e-37,-84.8684,-84.8684,0.150363
1.39179e-37,-84.8651,-84.8651,0.289575
1.39649e-37,-84.8617,-84.8617,0.225502
1.40119e-37,-84.8583,-84.8583,0.352641
1.40589e-37,-84.855,-84.855,0.545192
1.41059e-37,-84.8516,-84.8516,0.0908565
1.4153e-37,-84.8483,-84.8483,0.270544
1.42e-37,-84.845,-84.845,0.00353192
1.4247e-37,-84.8417,-84.8417,0.299384
1.4294e-37,-84.8384,-84.8384,0.167572
1.4341e-37,-84.8351,-84.8351,0.617473
1.43881e-37,-84.8318,-84.8318,0.34163
1.44351e-37,-84.8286,-84.8286,0.690361
1.44821e-37,-84.8253,-84.8253,0.450154
1.45291e-37,-84.8221,-84.8221,0.428656
1.45761e-37,-84.8188,-84.8188,0.0855187
1.46232e-37,-84.8156,-84.8156,0.0565505
1.46702e-37,-84.8124,-84.8124,0.176637
1.47172e-37,-84.8092,-84.8092,0.736279
1.47642e-37,-84.806,-84.806,0.346214
1.48112e-37,-84.8028,-84.8028,0.119223
1.48582e-37,-84.7997,-84.7997,0.448571
1.49053e-37,-84.7965,-84.7965,0.309201
1.49523e-37,-84.7934,-84.7934,0.493893
1.49993e-37,-84.7902,-84.7902,0.0449137
1.50463e-37,-84.7871,-84.7871,0.285852
1.50933e-37,-84.784,-84.784,0.246787
1.51404e-37,-84.7809,-84.7809,0.0643194
1.51874e-37,-84.7778,-84.7778,0.639578
1.52344e-37,-84.7747,-84.7747,0.471174
1.52814e-37,-84.7716,-84.7716,0.448637
1.53284e-37,-84.7685,-84.7685,0.127525
1.53755e-37,-84.7655,-84.7655,0.573094
1.54225e-37,-84.7624,-84.7624,0.207127
1.54695e-37,-84.7594,-84.7594,0.794327
1.55165e-37,-84.7563,-84.7563,0.58485
1.55635e-37,-84.7533,-84.7533,0.82823
1.56106e-37,-84.7503,-84.7503,0.571761
1.56576e-37,-84.7473,-84.7473,0.236218
1.57046e-37,-84.7443,-84.7443,0.207442
1.57516e-37,-84.7413,-84.7413,0.372326
1.57986e-37,-84.7383,-84.7383,0.313505
1.58457e-37,-84.7353,-84.7353,0.819734
1.58927e-37,-84.7324,-84.7324,0.190389
1.59397e-37,-84.7294,-84.7294,0.395251
1.59867e-37,-84.7265,-84.7265,0.478006
1.60337e-37,-84.7235,-84.7235,0.408536
1.60808e-37,-84.7206,-84.7206,0.230191
1.61278e-37,-84.7177,-84.7177,0.0870505
1.61748e-37,-84.7148,-84.7148,0.499834
1.62218e-37,-84.7119,-84.7119,0.0300209
1.62688e-37,-84.709,-84.709,0.661092
1.63159e-37,-84.7061,-84.7061,0.612976
1.63629e-37,-84.7032,-84.7032,0.201514
1.64099e-37,-84.7003,-84.7003,0.0983165
1.64569e-37,-84.6975,-84.6975,0.0712372
1.65039e-37,-84.6946,-84.6946,0.114136
1.6551e-37,-84.6918,-84.6918,0.220924
1.6598e-37,-84.6889,-84.689,0.385566
1.6645e-37,-84.6861,-84.6861,0.602076
1.6692e-37,-84.6833,-84.6833,0.13548
1.6739e-37,-84.6805,-84.6805,0.167014
1.67861e-37,-84.6777,-84.6777,0.49497
1.68331e-37,-84.6749,-84.6749,0.131139
1.68801e-37,-84.6721,-84.6721,0.752013
1.69271e-37,-84.6693,-84.6693,0.661524
1.69741e-37,-84.6665,-84.6665,0.0690594
1.70212e-37,-84.6638,-84.6638,0.499673
1.70682e-37,-84.661,-84.661,0.0867634
1.71152e-37,-84.6583,-84.6583,0.33873
1.71622e-37,-84.6555,-84.6555,0.263692
1.72092e-37,-84.6528,-84.6528,0.134851
1.72563e-37,-84.6501,-84.6501,0.505211
1.73033e-37,-84.6473,-84.6473,0.155096
1.73503e-37,-84.6446,-84.6446,0.145901
1.73973e-37,-84.6419,-84.6419,0.581983
1.74443e-37,-84.6392,-84.6392,0.352436
1.74914e-37,-84.6365,-84.6365,0.170614
1.75384e-37,-84.6338,-84.6338,0.0416282
1.75854e-37,-84.6312,-84.6312,0.0294487
1.76324e-37,-84.6285,-84.6285,0.0375856
1.76794e-37,-84.6258,-84.6258,0.0222083
1.77265e-37,-84.6232,-84.6232,0.154884
1.77735e-37,-84.6205,-84.6205,0.634645
1.78205e-37,-84.6179,-84.6179,0.658492
1.78675e-37,-84.6152,-84.6152,0.0391302
1.79145e-37,-84.6126,-84.6126,0.487934
1.79616e-37,-84.61,-84.61,0.90976
1.80086e-37,-84.6074,-84.6074,0.246171
1.80556e-37,-84.6048,-84.6048,0.459801
1.81026e-37,-84.6022,-84.6022,0.578597
1.81496e-37,-84.5996,-84.5996,0.434563
1.81967e-37,-84.597,-84.597,0.551827
1.82437e-37,-84.5944,-84.5944,0.189921
1.82907e-37,-84.5918,-84.5918,0.181566
1.83377e-37,-84.5893,-84.5893,0.297066
1.83847e-37,-84.5867,-84.5867,0.653474
1.84318e-37,-84.5842,-84.5842,0.148754
1.84788e-37,-84.5816,-84.5816,0.0820601
1.85258e-37,-84.5791,-84.5791,0.182625
1.85728e-37,-84.5765,-84.5765,0.569102
1.86198e-37,-84.574,-84.574,0.160901
1.86669e-37,-84.5715,-84.5715,0.411465
1.87139e-37,-84.569,-84.569,0.152203
1.87609e-37,-84.5665,-84.5665,0.0654863
1.88079e-37,-84.564,-84.564,0.155457
1.89019e-37,-84.559,-84.559,0.118124
1.8996e-37,-84.554,-84.554,0.363985
1.909e-37,-84.5491,-84.5491,0.633826
1.91841e-37,-84.5442,-84.5442,0.722971
1.92781e-37,-84.5393,-84.5393,0.337474
1.93721e-37,-84.5344,-84.5344,0.483144
1.94662e-37,-84.5296,-84.5296,0.215033
1.95602e-37,-84.5247,-84.5247,0.112036
1.96543e-37,-84.5199,-84.5199,0.53128
1.97483e-37,-84.5152,-84.5152,0.173903
1.98423e-37,-84.5104,-84.5104,0.155657
1.99364e-37,-84.5057,-84.5057,0.570707
2.00304e-37,-84.501,-84.501,0.395375
2.01245e-37,-84.4963,-84.4963,0.316255
2.02185e-37,-84.4916,-84.4916,0.375025
2.03125e-37,-84.487,-84.487,0.401751
2.04066e-37,-84.4824,-84.4824,0.0121203
2.05006e-37,-84.4778,-84.4778,0.357528
2.05947e-37,-84.4732,-84.4732,0.485216
2.06887e-37,-84.4686,-84.4686,0.345815
2.07827e-37,-84.4641,-84.4641,0.0854645
2.08768e-37,-84.4596,-84.4596,0.166925
2.09708e-37,-84.4551,-84.4551,0.0788614
2.10649e-37,-84.4506,-84.4506,0.626544
2.11589e-37,-84.4462,-84.4462,0.213506
2.12529e-37,-84.4417,-84.4417,0.46446
2.1347e-37,-84.4373,-84.4373,0.149179
2.1441e-37,-84.4329,-84.4329,0.290222
2.15351e-37,-84.4286,-84.4286,0.0901448
2.16291e-37,-84.4242,-84.4242,0.0300505
2.17231e-37,-84.4199,-84.4199,0.327505
2.18172e-37,-84.4155,-84.4155,0.858596
2.19112e-37,-84.4112,-84.4112,0.390517
2.20053e-37,-84.407,-84.407,0.0539868
2.20993e-37,-84.4027,-84.4027,0.111221
2.21933e-37,-84.3984,-84.3984,0.528648
2.22874e-37,-84.3942,-84.3942,0.325922
2.23814e-37,-84.39,-84.39,0.430369
2.24755e-37,-84.3858,-84.3858,0.124945
2.25695e-37,-84.3816,-84.3816,0.411757
2.26635e-37,-84.3775,-84.3775,0.409923
2.27576e-37,-84.3733,-84.3733,0.151364
2.28516e-37,-84.3692,-84.3692,0.345309
2.29457e-37,-84.3651,-84.3651,0.938288
2.30397e-37,-84.361,-84.361,0.0203123
2.31337e-37,-84.3569,-84.3569,0.081301
2.32278e-37,-84.3529,-84.3529,0.651165
2.33218e-37,-84.3488,-84.3488,0.235214
2.34158e-37,-84.3448,-84.3448,0.688136
2.35099e-37,-84.3408,-84.3408,0.0270148
2.36039e-37,-84.3368,-84.3368,0.268729
2.3698e-37,-84.3328,-84.3328,0.570045
2.3792e-37,-84.3289,-84.3289,0.527173
2.3886e-37,-84.3249,-84.3249,0.576667
2.39801e-37,-84.321,-84.321,0.405471
2.40741e-37,-84.3171,-84.3171,0.596662
2.41682e-37,-84.3132,-84.3132,0.598783
2.42622e-37,-84.3093,-84.3093,0.616428
2.43562e-37,-84.3054,-84.3054,0.335052
2.44503e-37,-84.3016,-84.3016,0.759521
2.45443e-37,-84.2978,-84.2978,0.927122
2.46384e-37,-84.2939,-84.2939,0.146661
2.47324e-37,-84.2901,-84.2901,0.480598
2.48264e-37,-84.2863,-84.2863,0.895808
2.49205e-37,-84.2825,-84.2825,0.454057
2.50145e-37,-84.2788,-84.2788,0.134003
2.51086e-37,-84.275,-84.275,0.0385121
2.52026e-37,-84.2713,-84.2713,0.950363
2.52966e-37,-84.2676,-84.2676,0.114324
2.53907e-37,-84.2638,-84.2639,0.533087
2.54847e-37,-84.2602,-84.2602,0.0215241
2.55788e-37,-84.2565,-84.2565,0.791401
2.56728e-37,-84.2528,-84.2528,0.789643
2.57668e-37,-84.2491,-84.2491,0.0292054
2.58609e-37,-84.2455,-84.2455,0.522902
2.59549e-37,-84.2419,-84.2419,0.283407
2.6049e-37,-84.2383,-84.2383,0.323257
2.6143e-37,-84.2346,-84.2347,0.345147
2.6237e-37,-84.2311,-84.2311,0.290464
2.63311e-37,-84.2275,-84.2275,0.242223
2.64251e-37,-84.2239,-84.2239,0.522139
2.65192e-37,-84.2204,-84.2204,0.142088
2.66132e-37,-84.2168,-84.2168,0.113823
2.67072e-37,-84.2133,-84.2133,0.551028
2.68013e-37,-84.2098,-84.2098,0.159039
2.68953e-37,-84.2063,-84.2063,0.266335
2.69893e-37,-84.2028,-84.2028,0.749346
2.70834e-37,-84.1993,-84.1993,0.337151
2.71774e-37,-84.1959,-84.1958,0.974398
2.72715e-37,-84.1924,-84.1924,0.261764
2.73655e-37,-84.1889,-84.189,0.0672706
2.74595e-37,-84.1855,-84.1855,0.420616
2.75536e-37,-84.1821,-84.1821,0.311216
2.76476e-37,-84.1787,-84.1787,0.271404
2.77417e-37,-84.1753,-84.1753,0.337614
2.78357e-37,-84.1719,-84.1719,0.102325
2.79297e-37,-84.1685,-84.1685,0.0382515
2.80238e-37,-84.1652,-84.1652,0.539891
2.81178e-37,-84.1618,-84.1618,0.357942
2.82119e-37,-84.1585,-84.1585,0.278107
2.83059e-37,-84.1552,-84.1552,0.457795
2.83999e-37,-84.1518,-84.1518,0.190782
2.8494e-37,-84.1485,-84.1485,0.486635
2.8588e-37,-84.1452,-84.1452,0.354823
2.86821e-37,-84.142,-84.142,0.804723
2.87761e-37,-84.1387,-84.1387,0.154379
2.88701e-37,-84.1354,-84.1354,0.503111
2.89642e-37,-84.1322,-84.1322,0.262904
2.90582e-37,-84.1289,-84.1289,0.615907
2.91523e-37,-84.1257,-84.1257,0.101732
2.92463e-37,-84.1225,-84.1225,0.243801
2.93403e-37,-84.1193,-84.1193,0.0106136
2.94344e-37,-84.1161,-84.1161,0.549028
2.95284e-37,-84.1129,-84.1129,0.533464
2.96225e-37,-84.1097,-84.1097,0.306473
2.97165e-37,-84.1065,-84.1065,0.261321
